Unique ID	Name	Color	Pitch	Cost	Power	Defense	Health	Intelligence	Arcane	Types	Traits	Card Keywords	Abilities and Effects	Ability and Effect Keywords	Granted Keywords	Removed Keywords	Interacts with Keywords	Functional Text	Type Text	Card Played Horizontally	Blitz Legal	CC Legal	Commoner Legal	LL Legal
W99DkNW9tQLbq6w6prDQB	Robe of Autumn's Fall					0				Ninja, Equipment, Chest		Arcane Barrier 1						"When an Edge of Autumn you control hits, you may destroy this. If you do, gain {r}.

**Arcane Barrier 1**"	Ninja Equipment - Chest	False	True	True	True	True
CKdtt7jhNp8DK9QzCqGkz	Robe of Rapture					0				Wizard, Equipment, Chest		Arcane Barrier 1	Action					"**Action** - Destroy Robe of Rapture: Gain {r}{r}{r}.

**Arcane Barrier 1**"	Wizard Equipment - Chest	False	True	True	True	True
tPk9crbnHLtHTFPgJRWHC	Robe of Resourcefulness					0				Wizard, Equipment, Chest		Blade Break						"When this leaves the arena, gain {r}{r}.

**Blade Break**"	Wizard Equipment - Chest	False	True	True	True	True
tJgBqNwrFDtHPqpzftbMj	Rockslide Trap	Blue	3	0		2				Ranger, Defense Reaction, Trap								"Rockslide Trap can only be played from arsenal.

When this defends, target attack gets -2{p}, unless the attacking hero pays {r}."	Ranger Defense Reaction - Trap	False	True	True	False	True
wrwkrjbdCPTBpTKjrQNdJ	Rockyard Rodeo	Blue	3	3	*	2				Generic, Action, Attack								This card's {p} is equal to the highest base {p} of weapons you control.	Generic Action - Attack	False	True	True	False	True
g7hQcmhpwWdKzkj7NtgLp	Roiling Fissure	Blue	3	X1		3				Guardian, Action		Go again						"Destroy an aura with cost X or less, then you may destroy a Seismic Surge you control. If you do, repeat this process.

**Go again**"	Guardian Action	False	True	True	False	True
KrjrwRtnjcK7hNhcBdH9h	Rok				7					Brute, Weapon, Rock, 2H			Once per Turn Action	Attack				"**Once per Turn Action** - {r}{r}{r}: **Attack**

Activate Rok only if you have no cards in hand.

Damage that would be dealt by Rok can't be prevented."	Brute Weapon - Rock (2H)	False	True	True	False	True
77h7d88mFMjcrqwPHfQKG	Rolling Thunder	Red	1	1		3				Brute, Action		Go again						"Roll a 6 sided die. Your next Brute attack this turn gains +X{p}, where X the number rolled.

**Go again**"	Brute Action	False	True	True	False	True
QT8JfjzmzqRR9MWgtgPLR	Romping Club				4					Brute, Weapon, Club, 2H			Once per Turn Action, Once per Turn Effect	Attack				"**Once per Turn Action** - {r}{r}: **Attack**

**Once per Turn Effect** - When you discard a card with 6 or more {p}, Romping Club gains +1{p} until end of turn."	Brute Weapon - Club (2H)	False	True	True	True	True
JWGCCknwHPjTKzpwpnBcJ	Ronin Renegade	Red	1	0	3	2				Draconic, Ninja, Action, Attack		Go again						**Go again**	Draconic Ninja Action - Attack	False	True	True	True	True
9qQwd6zHHQtKkbHbhPqgk	Ronin Renegade	Yellow	2	0	2	2				Draconic, Ninja, Action, Attack		Go again						**Go again**	Draconic Ninja Action - Attack	False	True	True	True	True
qMMm8Ldtfhn8Lt8LdHwNB	Ronin Renegade	Blue	3	0	1	2				Draconic, Ninja, Action, Attack		Go again						**Go again**	Draconic Ninja Action - Attack	False	True	True	True	True
jnM9JWHGJqdtjPmLCbGMm	Root-Bound Trunks					1				Earth, Guardian, Equipment, Legs		Blade Break						"When this defends together with an aura card, create an Embodiment of Earth token.

**Blade Break**"	Earth Guardian Equipment - Legs	False	True	True	False	True
DPFPrrNbJmtDHjBLtk6zz	Rootbound Carapace	Red	1	0		3				Earth, Defense Reaction		Decompose						**Decompose** - You may banish 2 Earth cards and an action card from your graveyard. If you do, this gets +1{d}.	Earth Defense Reaction	False	True	True	False	True
rHt7wrBkFcGCKBNq8BckW	Rootbound Carapace	Yellow	2	0		2				Earth, Defense Reaction		Decompose						**Decompose** - You may banish 2 Earth cards and an action card from your graveyard. If you do, this gets +1{d}.	Earth Defense Reaction	False	True	True	False	True
kj7bRzhn8wTj7CMJTtdDn	Rootbound Carapace	Blue	3	0		1				Earth, Defense Reaction		Decompose						**Decompose** - You may banish 2 Earth cards and an action card from your graveyard. If you do, this gets +1{d}.	Earth Defense Reaction	False	True	True	False	True
cbHrfwmLrMjWdhdBtzbff	Rosetta Thorn				2				2	Runeblade, Weapon, Sword, 2H			Once per Turn Action	Attack				"**Once per Turn Action** - {r}: **Attack**

Whenever you attack with Rosetta Thorn, if you've played an attack action card and a 'non-attack' action card this turn, deal 2 arcane damage to target hero."	Runeblade Weapon - Sword (2H)	False	True	True	True	True
n9MjKgmBg8mjqF9hThqcG	Rotary Ram	Red	1	0		3				Mechanologist, Action		Go again					Boost	"The next Mechanologist attack action card you play this turn gains +3{p}.

If you have **boosted** this turn, put Rotary Ram on the bottom of your deck.

**Go again**"	Mechanologist Action	False	True	True	True	True
HqttnTjTP6NRFhLcmPN89	Rotary Ram	Yellow	2	0		3				Mechanologist, Action		Go again					Boost	"The next Mechanologist attack action card you play this turn gains +2{p}.

If you have **boosted** this turn, put Rotary Ram on the bottom of your deck.

**Go again**"	Mechanologist Action	False	True	True	True	True
pKWdTpTngjM9dBzTbhjPK	Rotary Ram	Blue	3	0		3				Mechanologist, Action		Go again					Boost	"The next Mechanologist attack action card you play this turn gains +1{p}.

If you have **boosted** this turn, put Rotary Ram on the bottom of your deck.

**Go again**"	Mechanologist Action	False	True	True	True	True
6nGBJrh8MDLD7JJBD6NPK	Rotten Old Buckler					1				Guardian, Equipment, Off-Hand		Blade Break						**Blade Break**	Guardian Equipment - Off-Hand	False	True	True	True	True
kMcJmLgJPhnbtBkWkPH77	Rotten Remains	Blue	3	0	1	3				Generic, Action, Attack								When this attacks, you may banish a card with 1{p} from each hero's graveyard. If you do, this gets +1{p}, then repeat this process.	Generic Action - Attack	False	True	True	False	True
HmQ8dbfPL8BLMkJDGGGm8	Rotwood Reaper				2					Earth, Runeblade, Weapon, Sword, 2H			Once per Turn Action	Attack				"**Once per Turn Action** - {r}{r}: **Attack**

If you've played or created an aura this turn, this gets +2{p}."	Earth Runeblade Weapon - Sword (2H)	False	True	True	True	True
fHdJPFcMkDBRMTqThPG7w	Rough Up	Red	1	2	6	3				Brute, Action, Attack								When this attacks, if there is a card with 6 or more {p} in your pitch zone, this gets +1{p}.	Brute Action - Attack	False	True	True	True	True
DhnFPrT6QqFMWbKMkWGPq	Rough Up	Yellow	2	2	5	3				Brute, Action, Attack								When this attacks, if there is a card with 6 or more {p} in your pitch zone, this gets +1{p}.	Brute Action - Attack	False	True	True	True	True
bj8NnLLcbrHGcWhfT8JJH	Rough Up	Blue	3	2	4	3				Brute, Action, Attack								When this attacks, if there is a card with 6 or more {p} in your pitch zone, this gets +1{p}.	Brute Action - Attack	False	True	True	True	True
wL86pzwQw6qq8P6RpGTd6	Rouse the Ancients	Blue	3	3	0	2				Generic, Action, Attack		Go again						As an additional cost to play Rouse the Ancients, you may reveal any number of attack action cards from your hand with 13 or more total {p}. If you do, Rouse the Ancients gains +7{p} and **go again**.	Generic Action - Attack	False	True	True	False	True
LqHg97rKtkDd9BznfDHHB	Rousing Aether	Red	1	2		3			4	Wizard, Action								"Deal 4 arcane damage to target hero.

The next card you play this turn with an effect that deals arcane damage, instead deals that much arcane damage plus 1."	Wizard Action	False	True	True	True	True
FcLnCMGp9RCkzjm8mRR9r	Rousing Aether	Yellow	2	2		3			3	Wizard, Action								"Deal 3 arcane damage to target hero.

The next card you play this turn with an effect that deals arcane damage, instead deals that much arcane damage plus 1."	Wizard Action	False	True	True	True	True
MrThq7hF8q8BFMhfjtqWh	Rousing Aether	Blue	3	2		3			2	Wizard, Action								"Deal 2 arcane damage to target hero.

The next card you play this turn with an effect that deals arcane damage, instead deals that much arcane damage plus 1."	Wizard Action	False	True	True	True	True
gKGT9RtDz7RGgtLWKkhgJ	Rout	Red	1	2		3				Warrior, Attack Reaction		Reprise						"Target weapon attack gains +3{p}.

**Reprise** - If the defending hero has defended with a card from their hand this chain link, you may return target non-equipment defending card to its owners hand."	Warrior Attack Reaction	False	True	True	False	True
G6zJNLBqTJDLhPgDqpT6w	Rowdy Locals	Blue	3	0	2	3				Generic, Action, Attack								"If this is defended by an action card, this gets +2{p}.

When this hits a hero, discard a card. If you do, they discard a card."	Generic Action - Attack	False	True	True	False	True
ndkdtQQH6CGf9zhdGqgcW	Rubble Raiser	Red	1	4	8	3				Guardian, Action, Attack		Heave 2						**Heave 2**	Guardian Action - Attack	False	True	True	True	True
MLfWBpdJqQ8GwRdLqwJGG	Rubble Raiser	Yellow	2	4	7	3				Guardian, Action, Attack		Heave 2						**Heave 2**	Guardian Action - Attack	False	True	True	True	True
TrtRgRPz7HHwmMTP9dJJd	Rubble Raiser	Blue	3	4	6	3				Guardian, Action, Attack		Heave 2						**Heave 2**	Guardian Action - Attack	False	True	True	True	True
chPNcp7C8zz7FFPhLkMrh	Ruby Amulet	Blue	3	0						Generic, Action, Item		Legendary, Watery Grave	Instant					"**Instant** - Destroy this: Gain {r}{r}

**Legend of the Watery Grave**"	Generic Action - Item	False	True	True	False	True
JGTWPHkq97qTw6qtMgNHN	Rugged Roller				6					Brute, Weapon, Club, 2H			Once per Turn Action	Attack				"**Once per Turn Action** - {r}: **Attack**

Activate Rugged Roller only if you've rolled a 6 on a die this turn."	Brute Weapon - Club (2H)	False	True	True	True	True
hww9qcDJ9r99NFhL6ctBd	Rumble Grunting	Red	1	0		3				Brute, Action		Go again						"Play Rumble Grunting only if you've discarded a card with 6 or more {p} this turn.

Your next Brute attack this turn gains +4{p}.

**Go again**"	Brute Action	False	True	True	True	True
9ctkKznmBQTFqD9DDfbRr	Rumble Grunting	Yellow	2	0		3				Brute, Action		Go again						"Play Rumble Grunting only if you've discarded a card with 6 or more {p} this turn.

Your next Brute attack this turn gains +3{p}.

**Go again**"	Brute Action	False	True	True	True	True
BhPz6pPfhwj69gGJTqCPp	Rumble Grunting	Blue	3	0		3				Brute, Action		Go again						"Play Rumble Grunting only if you've discarded a card with 6 or more {p} this turn.

Your next Brute attack this turn gains +2{p}.

**Go again**"	Brute Action	False	True	True	True	True
WLNGdRBzRcLqzhdrMbDG8	Run Roughshod	Blue	3	1	5	3				Brute, Action, Attack								Play this only if you've discarded a card with 6 or more {p} this turn.	Brute Action - Attack	False	True	True	False	True
DBDwbqjgnpnNfFrJ8Dmhr	Run Through	Yellow	2	1		3				Warrior, Attack Reaction					Go again			"Target sword attack gains **go again**.

Your next sword attack this turn gains +2{p}."	Warrior Attack Reaction	False	True	True	False	True
wbJtMrPCzqL6NRGrT6fJK	Run into Trouble	Red	1			3				Brute, Warrior, Block								When this defends, if you control an Agility token, deal damage to the attacking hero.	Brute / Warrior Block	False	True	True	False	True
QFg6Qh7ckkNzfhkDrJdrh	Runaways					0				Generic, Equipment, Legs			Instant					**Instant** - Destroy Runaways: Prevent the next 1 damage that would be dealt to your hero this turn. Activate this ability only if your hero has been dealt damage this turn.	Generic Equipment - Legs	False	True	True	True	True
TWm6BC9zbHp69FkFNmbnR	Rune Flash	Red	1	3	4	3				Runeblade, Action, Attack		Go again						"Rune Flash costs {r} less to play for each Runechant you control.

**Go again**"	Runeblade Action - Attack	False	True	True	True	True
FCJjCLKrKbQ7nhwhHwbHB	Rune Flash	Yellow	2	3	3	3				Runeblade, Action, Attack		Go again						"Rune Flash costs {r} less to play for each Runechant you control.

**Go again**"	Runeblade Action - Attack	False	True	True	True	True
TGPPfm8pTmjLGHjB889bD	Rune Flash	Blue	3	3	2	3				Runeblade, Action, Attack		Go again						"Rune Flash costs {r} less to play for each Runechant you control.

**Go again**"	Runeblade Action - Attack	False	True	True	True	True
HnWJDF9KtC8DgPRLtC9z9	Rune Snare	Red	1	0		2				Ranger, Action, Trap		Go again						"Your next arrow attack this turn gets +3{p}.

**Go again**

When this defends and the attacking hero has played or created 2 or more auras this turn, destroy an aura they control."	Ranger Action - Trap	False	True	True	False	True
7rQWjNgrPmCm9wJRNHdbG	Runebleed Robe					0				Runeblade, Equipment, Chest		Arcane Barrier 1	Instant					"**Instant** - Destroy this and a Runechant you control: Prevent the next 1 arcane damage that would be dealt to you this turn.

**Arcane Barrier 1**"	Runeblade Equipment - Chest	False	True	True	True	True
NNF6jp7QzRTLGJwdK7Cdz	Runeblood Barrier	Yellow	2	3		2				Runeblade, Action, Aura								"When this enters the arena, create 4 Runechant tokens.

If your hero would be dealt damage, instead destroy that many Runechant tokens you control and prevent 1 damage for each Runechant token destroyed this way.

At the beginning of your action phase, destroy this."	Runeblade Action - Aura	False	True	True	False	True
HP8HBbKwHCRChp7n7MgDB	Runeblood Incantation	Red	1	1		2				Runeblade, Action, Aura		Go again						"**Go again**

Runeblood Incantation enters the arena with 3 verse counters on it.

At the beginning of your action phase, remove a verse counter from Runeblood Incantation. If you do create a Runechant token. Otherwise, destroy Runeblood Incantation."	Runeblade Action - Aura	False	True	True	False	True
8DjkqfBWGccNqnzjLNhqG	Runeblood Incantation	Yellow	2	1		2				Runeblade, Action, Aura		Go again						"**Go again**

Runeblood Incantation enters the arena with 2 verse counters on it.

At the beginning of your action phase, remove a verse counter from Runeblood Incantation. If you do create a Runechant token. Otherwise, destroy Runeblood Incantation."	Runeblade Action - Aura	False	True	True	False	True
Kg9LDB97dGzHHMdTCd8R6	Runeblood Incantation	Blue	3	1		2				Runeblade, Action, Aura		Go again						"**Go again**

Runeblood Incantation enters the arena with a verse counter on it.

At the beginning of your action phase, remove a verse counter from Runeblood Incantation. If you do create a Runechant token. Otherwise, destroy Runeblood Incantation."	Runeblade Action - Aura	False	True	True	False	True
zfrHQjbPkpBmdQGrWcTMB	Runechant								1	Runeblade, Token, Aura								When you play an attack action card or activate a weapon attack, destroy Runechant and deal 1 arcane damage to target opposing hero.	Runeblade Token - Aura	False	True	True	True	True
zzWc8BBmC9T6bfQwDMBPH	Runehold Release					0				Runeblade, Equipment, Arms			Action	Go again				**Action** - Destroy this: Create a Runechant token. **Go again**	Runeblade Equipment - Arms	False	True	True	True	True
66LHrpFckMQ8WNWhPjbD6	Runerager Swarm	Red	1	0	3	3				Runeblade, Action, Attack		Go again						If you've played or created an aura this turn, this gets **go again**.	Runeblade Action - Attack	False	True	True	True	True
8zcbgBnjjdmM6G9hCqC9f	Runerager Swarm	Yellow	2	0	2	3				Runeblade, Action, Attack		Go again						If you've played or created an aura this turn, this gets **go again**.	Runeblade Action - Attack	False	True	True	True	True
NHbgwmKj6z9GrPHGPdCDh	Runerager Swarm	Blue	3	0	1	3				Runeblade, Action, Attack		Go again						If you've played or created an aura this turn, this gets **go again**.	Runeblade Action - Attack	False	True	True	True	True
